custID,satCleanRoom,satCleanBath,satCleanCommon,satRoomPrice,satDiningPrice,satWifiPrice,satParkingPrice,satPerks,satCity,satCloseTransp,satCloseEvents,satPoints,satRecognition,satFrontStaff,satDiningStaff,satHouseStaff,satValetStaff,satOverall,distanceTraveled,nightsStayed,visitPurpose,avgRoomSpendPerNight,avgFoodSpendPerNight,avgWifiSpendPerNight,eliteSegment
ID_634,7,4,3,5,4,5,5,5,7,6,6,5,4,5,4,6,3,5,982,2,Business,139,59.19,8.98,Silver
ID_635,4,3,5,4,5,4,5,3,5,5,4,3,3,3,3,3,4,3,36,3,SportsEvent,152.33,10,0,NoStatus
ID_636,3,6,4,5,5,3,5,3,4,2,3,2,5,5,3,3,3,3,447,4,SportsEvent,139,26.52,4.48,NoStatus
ID_637,5,5,3,3,3,3,4,3,5,3,4,4,3,4,4,3,4,4,2061,4,SportsEvent,154,38.83,8.23,NoStatus
ID_638,3,4,4,5,4,4,4,5,5,3,5,5,5,7,6,7,5,5,730,2,Conference,139,10,3.98,Gold
ID_639,5,5,5,4,4,5,4,6,5,6,5,5,6,6,5,6,5,6,363,4,Business,146.5,10.56,8.98,Gold
ID_640,4,4,2,2,5,3,2,5,3,4,3,4,4,2,3,5,3,4,891,2,Vacation,149,28.1,2.48,NoStatus
ID_641,4,5,4,3,4,5,3,5,5,4,4,3,2,4,4,4,3,5,769,5,SportsEvent,157,25.66,2.58,NoStatus
ID_642,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,648,5,SportsEvent,175,16.54,13.55,Silver
ID_643,5,4,3,4,3,6,4,5,2,3,4,4,3,5,5,5,5,5,96,2,Business,159,10,12.45,NoStatus
ID_644,5,4,3,4,3,6,4,5,3,5,4,6,5,4,3,3,2,3,1114,12,Concert,163.17,42.08,5.38,Silver
ID_645,2,4,3,3,4,5,6,4,5,4,4,4,5,4,4,5,1,4,485,6,Conference,160.67,55.8,5.3,Gold
ID_646,5,5,4,4,3,7,3,5,3,4,2,4,4,4,4,4,4,4,817,3,Conference,169,70.84,5.3,Gold
ID_647,5,5,3,5,4,4,5,4,6,5,5,6,3,5,4,3,4,6,313,4,Business,146.5,5,8.71,Gold
ID_648,5,3,2,5,4,3,3,4,2,6,5,4,4,2,4,5,5,3,705,4,Conference,169,14,6.99,NoStatus
ID_649,6,4,5,2,5,5,6,7,5,4,4,6,6,5,4,4,5,6,1643,7,Conference,130.43,31.04,5.96,Platinum
ID_650,4,4,4,4,4,3,3,5,3,4,4,3,5,4,4,4,5,3,1185,9,SportsEvent,144.56,34.03,9.31,Silver
ID_651,6,5,6,3,4,6,5,5,5,6,5,5,7,6,5,7,3,4,292,1,Conference,159,5,9.95,Platinum
ID_652,4,2,4,5,3,4,2,3,4,4,5,4,3,4,3,4,5,3,154,1,SportsEvent,159,10,14.95,NoStatus
ID_653,5,4,2,3,4,4,4,4,3,4,3,4,3,3,4,4,3,2,325,4,OtherOrMixed,141.5,29.3,3.98,Silver
ID_654,5,5,5,5,4,4,5,4,5,7,5,3,4,4,3,2,4,4,1218,5,SportsEvent,167,19.88,3.18,Silver
ID_655,4,4,5,3,3,3,3,3,3,2,4,3,2,3,3,4,4,2,1599,6,Vacation,167.33,55.58,11.46,NoStatus
ID_656,5,5,3,3,6,4,6,2,5,5,4,3,2,4,3,4,3,4,257,2,SportsEvent,164,56.53,0,NoStatus
ID_657,5,4,4,4,4,5,4,7,5,5,5,6,5,6,5,7,5,5,403,2,Business,134,10,4.98,Platinum
ID_658,7,3,4,5,2,5,4,5,3,4,5,4,4,4,3,6,3,4,711,4,Business,166.5,8.59,10.96,Silver
ID_659,2,4,3,4,5,6,5,6,4,6,4,4,3,6,5,4,5,4,626,5,Conference,159,15.52,6.36,Gold
ID_660,3,4,4,5,4,5,3,5,3,3,3,3,5,4,4,5,4,4,463,2,Business,169,43.89,8.95,Gold
ID_661,4,6,4,5,5,5,4,4,5,6,5,5,3,5,2,5,4,5,1874,2,Concert,174,10,0,Silver
ID_662,5,4,4,4,3,4,5,7,6,6,6,5,5,7,6,5,4,4,584,3,Concert,152.33,5,10.3,Gold
ID_663,4,6,5,4,5,5,6,6,4,5,3,4,5,5,5,4,5,4,36,7,Concert,139,5.38,8.98,Gold
ID_664,6,5,3,4,3,6,6,6,4,5,5,5,4,5,5,4,4,6,221,3,Business,172.33,24.21,5.97,Platinum
ID_665,5,5,3,3,6,1,5,3,4,5,5,3,1,2,4,2,4,4,419,4,SportsEvent,154,15,3.98,NoStatus
ID_666,6,5,6,3,5,4,6,5,5,4,5,5,6,3,2,4,2,5,70,5,Business,161,37.9,3.58,Silver
ID_667,1,3,3,4,5,5,4,4,4,3,4,3,2,3,3,4,2,3,75,2,OtherOrMixed,159,21.54,8.98,NoStatus
ID_668,5,5,4,4,2,5,4,6,4,4,4,5,4,5,6,4,5,5,146,1,Business,159,5,0,Silver
ID_669,5,5,3,4,6,4,5,5,4,6,5,4,5,4,3,4,2,7,3398,2,Business,174,21.32,12.95,Silver
ID_670,5,4,3,5,3,5,4,6,5,5,5,4,4,5,4,6,5,5,552,6,Business,160.67,10,3.81,NoStatus
ID_671,6,4,2,3,4,3,5,3,3,4,3,4,3,2,2,4,4,5,790,1,SportsEvent,129,5,7.95,Silver
ID_672,4,3,2,4,5,5,4,6,3,5,4,5,4,4,5,5,5,5,238,6,Vacation,155.67,8.27,4.14,Silver
ID_673,4,3,6,5,4,5,4,5,4,5,5,5,5,4,3,3,2,4,1010,2,Conference,149,5,3.98,NoStatus
ID_674,5,5,6,6,4,6,3,5,6,5,5,6,5,5,4,5,6,5,1938,1,Business,139,10,5,Platinum
ID_675,4,6,5,5,4,5,5,7,5,6,4,6,5,5,5,6,5,4,245,2,Business,164,10,11.45,Platinum
ID_676,3,5,4,3,3,3,4,3,4,5,4,4,4,3,3,5,5,6,840,2,OtherOrMixed,159,5,7.95,NoStatus
ID_677,6,4,5,5,3,4,4,4,5,3,4,4,5,5,4,4,4,4,1028,5,Conference,163,23.81,8.97,Silver
ID_678,4,4,4,2,4,2,2,4,3,4,4,3,4,4,3,5,3,4,217,6,Vacation,165.67,10,3.48,NoStatus
ID_679,5,4,6,5,4,5,5,5,3,3,3,5,5,4,3,5,4,5,631,4,Business,146.5,5,5,Gold
ID_680,4,4,3,3,4,3,4,3,5,5,4,5,3,4,3,5,4,4,281,3,Conference,159,5,4.3,Silver
ID_681,4,3,3,4,5,5,6,4,3,4,3,4,4,4,4,6,1,5,716,3,Business,152.33,5,5.3,Silver
ID_682,3,3,2,2,3,1,3,2,1,5,3,2,1,2,2,3,3,3,180,3,SportsEvent,162.33,10.79,11.95,NoStatus
ID_683,3,4,3,3,4,4,5,4,6,3,4,5,4,3,3,2,3,3,446,4,Concert,156.5,60.6,2.49,Silver
ID_684,5,3,2,4,5,3,4,2,4,5,4,3,4,3,1,5,2,3,765,3,Concert,152.33,10.21,3.32,Silver
ID_685,4,5,3,5,5,3,5,4,3,3,4,3,3,4,5,4,2,4,205,1,Vacation,129,10,14.95,Silver
ID_686,5,5,4,4,5,5,6,7,5,6,4,6,5,7,6,5,4,5,525,4,Business,141.5,10,2.48,Platinum
ID_687,3,4,3,3,2,4,4,4,4,4,4,4,4,4,3,5,4,3,343,4,SportsEvent,176.5,49.84,13.45,Silver
ID_688,4,4,5,5,4,3,3,3,3,4,5,4,3,3,4,5,5,3,277,3,SportsEvent,152.33,13.24,5.3,NoStatus
ID_689,5,5,3,3,3,5,6,4,6,5,6,5,3,5,3,2,4,3,407,4,Business,149,5.28,4.48,Silver
ID_690,5,5,5,1,3,4,5,4,4,6,6,4,5,5,3,4,4,5,264,5,Business,141,5,3.58,Silver
ID_691,5,5,5,3,4,5,5,2,4,5,4,3,3,4,3,5,1,5,555,3,Vacation,159,5,5.97,NoStatus
ID_692,4,4,4,4,3,4,5,3,4,4,4,4,4,4,4,5,3,4,1359,3,Vacation,169,21.54,7.65,NoStatus
ID_693,4,5,3,4,2,5,2,3,3,3,4,4,4,2,2,3,4,2,102,4,Conference,161.5,5,11.96,Silver
ID_694,4,4,4,3,3,6,5,4,4,3,4,3,2,3,3,4,4,5,600,3,SportsEvent,142.33,28.28,1.65,Silver
ID_695,5,5,5,4,4,4,6,4,6,5,5,6,6,5,4,6,4,5,175,6,Concert,149,16.88,9.64,Silver
ID_696,3,3,3,1,3,3,3,2,4,2,4,4,3,1,2,3,4,3,1262,2,SportsEvent,129,5,13.95,NoStatus
ID_697,4,5,3,3,4,4,5,4,5,3,5,4,3,4,5,4,4,4,807,3,Concert,149,26.16,0,NoStatus
ID_698,5,3,1,4,5,2,4,3,4,5,6,4,4,4,4,4,3,1,718,1,Vacation,149,15,7.95,Silver
ID_699,6,4,3,3,3,3,5,5,4,6,5,5,5,5,2,5,3,5,683,9,Business,147.89,17.11,4.42,Silver
ID_700,2,4,4,1,3,4,5,3,3,5,5,3,3,3,3,4,1,3,2624,3,SportsEvent,145.67,35.25,6.95,NoStatus
ID_701,4,4,4,5,3,5,4,4,5,3,6,4,4,4,3,5,4,4,1821,5,Conference,167,5,6.56,Gold
ID_702,6,4,6,3,3,4,3,4,6,4,4,3,3,5,4,4,6,5,4918,1,SportsEvent,159,34.57,0,NoStatus
ID_703,4,5,4,4,3,3,4,4,3,4,4,5,2,3,3,5,3,3,635,2,Business,144,9.82,11.45,NoStatus
ID_704,4,4,4,4,4,5,5,6,4,4,3,3,2,4,5,6,3,4,6994,3,SportsEvent,169,5,10.3,Silver
ID_705,6,4,4,4,4,4,4,5,6,5,7,4,4,6,3,5,4,7,330,1,Concert,149,10,12.95,Platinum
ID_706,5,5,3,4,4,4,5,4,5,4,5,4,4,3,2,2,3,2,244,4,OtherOrMixed,156.5,30.49,0,Silver
ID_707,4,3,5,4,4,3,5,3,3,3,4,4,3,3,4,3,1,5,233,4,SportsEvent,144,24.86,5.71,Silver
ID_708,3,5,4,4,3,2,5,4,5,3,5,4,3,3,3,5,3,4,531,2,Conference,139,5,7.48,Gold
ID_709,5,4,3,5,2,4,4,5,3,3,5,5,3,5,4,5,4,3,876,7,Conference,166.14,40.33,10.54,Gold
ID_710,4,4,3,5,4,4,4,4,4,5,4,6,6,4,3,4,4,3,206,1,Business,159,10,5,Platinum
ID_711,4,6,4,3,4,5,4,5,4,5,5,4,5,5,3,4,5,4,373,2,Business,134,10,12.95,Platinum
ID_712,4,4,3,6,4,5,3,5,1,3,3,4,3,3,2,3,4,4,1611,2,OtherOrMixed,154,10,12.95,NoStatus
ID_713,5,4,5,4,2,3,3,3,4,3,5,4,4,3,2,4,6,3,107,3,OtherOrMixed,152.33,32.2,7.95,Gold
ID_714,4,3,3,5,3,3,3,3,1,3,4,2,2,2,3,4,3,3,688,4,SportsEvent,149,10,11.46,Silver
ID_715,4,4,5,5,5,6,4,4,2,3,3,4,5,3,5,4,4,5,745,2,Vacation,144,15,3.98,Silver
ID_716,4,4,6,4,2,3,5,3,4,5,5,3,4,3,4,4,4,3,1179,6,Conference,160.67,12.7,9.64,Silver
ID_717,2,4,4,5,3,5,4,5,3,4,3,4,4,4,4,4,5,3,40,4,Business,171.5,10.97,2.49,Silver
ID_718,5,4,2,6,5,3,4,5,5,4,6,5,5,5,4,4,4,4,885,4,Vacation,156.5,52.83,10.96,Gold
ID_719,4,4,5,7,5,6,7,7,6,5,7,7,5,7,7,4,4,7,1068,4,Business,136.5,21.78,9.48,Platinum
ID_720,4,3,3,2,3,2,4,4,2,1,4,4,4,5,4,6,5,4,1126,5,OtherOrMixed,177,31.78,9.57,Silver
ID_721,4,5,5,1,4,5,3,3,5,5,4,4,3,5,5,6,6,4,903,3,OtherOrMixed,135.67,10,5.97,NoStatus
ID_722,4,4,3,3,4,3,5,4,4,4,6,2,3,4,5,5,4,4,1905,3,SportsEvent,152.33,5,9.3,NoStatus
ID_723,4,4,3,5,4,4,3,3,4,3,4,3,3,3,2,4,3,3,1375,5,SportsEvent,183,20.29,6.76,NoStatus
ID_724,5,4,4,5,5,6,6,6,5,4,5,6,5,5,4,5,3,5,1234,4,Business,144,9.69,5.96,Platinum
ID_725,3,4,3,5,3,4,4,3,3,5,3,4,2,2,5,6,4,3,1554,4,SportsEvent,174,5,10.71,NoStatus
ID_726,3,4,3,5,2,3,3,4,2,4,5,5,4,3,3,5,4,4,212,1,Concert,159,52.33,14.95,Gold
ID_727,6,5,4,5,4,4,4,5,5,4,5,5,5,5,4,4,6,4,400,4,OtherOrMixed,149,53.3,3.23,Silver
ID_728,4,5,3,2,3,2,4,3,3,5,4,4,2,2,2,3,3,2,102,2,OtherOrMixed,154,5,6.45,NoStatus
ID_729,4,3,4,4,2,4,3,4,5,3,4,5,5,3,2,4,3,3,1838,4,Concert,171.5,26.36,9.48,Silver
ID_730,6,6,2,3,6,5,4,5,5,5,4,4,4,5,3,5,4,7,467,2,Vacation,149,14.33,8.95,NoStatus
ID_731,4,5,4,5,2,3,3,4,4,3,5,4,3,3,3,2,1,4,187,4,Business,141.5,45.85,8.98,Platinum
ID_732,3,5,2,4,4,5,5,3,3,2,3,3,2,3,2,5,4,3,120,1,Concert,139,5,9.95,NoStatus
ID_733,3,3,4,3,5,4,5,4,3,4,4,3,4,4,2,5,4,4,619,2,Vacation,159,15.11,8.98,NoStatus
ID_734,4,4,4,3,4,3,4,4,2,3,4,5,5,5,4,4,4,5,1199,2,Vacation,134,37.97,3.98,Silver
ID_735,4,5,4,7,2,5,3,5,5,7,5,5,5,5,5,6,3,5,124,1,Concert,149,5,12.95,Silver
ID_736,4,6,4,4,4,5,4,4,2,4,3,4,4,3,3,5,4,4,527,3,Vacation,145.67,70.23,8.32,Gold
ID_737,4,5,4,3,2,3,2,5,3,3,3,4,3,2,3,3,4,2,2449,2,Concert,149,5,9.98,NoStatus
ID_738,6,6,5,5,4,7,6,6,4,4,6,5,3,6,5,3,3,3,151,1,Business,159,10,14.95,Gold
ID_739,5,3,5,3,4,4,4,5,4,6,4,5,5,5,3,5,3,4,661,6,Concert,149,14.28,4.63,Platinum
ID_740,4,4,4,4,6,6,5,6,5,5,5,5,7,5,5,4,4,4,272,5,Conference,139,52.9,3.58,Platinum
ID_741,5,5,3,5,5,5,4,5,6,5,4,6,3,5,4,4,5,5,374,4,Business,134,30.5,3.23,Platinum
ID_742,5,7,3,4,4,4,5,5,6,5,7,4,3,5,4,5,3,5,521,1,Business,139,5,14.95,Silver
ID_743,6,4,6,5,7,5,6,6,5,4,6,4,5,6,5,5,4,7,720,2,Business,149,42.63,14.95,Platinum
ID_744,5,5,6,3,5,4,4,5,5,5,5,3,3,4,4,6,5,5,459,2,SportsEvent,164,36.06,13.95,Silver
ID_745,3,3,3,3,2,4,4,3,2,3,4,2,2,2,5,4,3,2,71,3,SportsEvent,162.33,5,9.95,Silver
ID_746,3,4,2,3,5,3,4,4,4,5,4,4,4,3,3,5,2,5,181,1,SportsEvent,149,80.32,12.95,Silver
ID_747,4,4,3,3,4,5,2,2,4,4,4,4,3,2,4,4,5,4,198,2,SportsEvent,169,51.66,3.98,Silver
ID_748,4,5,3,4,4,5,4,5,5,4,5,4,4,6,5,6,3,4,350,9,OtherOrMixed,156.78,43.02,5.74,Silver
ID_749,4,4,4,3,5,3,3,4,2,4,1,4,4,3,4,4,3,3,192,2,SportsEvent,159,10,5,Silver
ID_750,5,3,2,4,4,4,3,4,3,3,4,3,4,4,4,4,5,4,300,9,OtherOrMixed,157.89,26.87,8.97,NoStatus
ID_751,5,6,4,4,3,5,4,5,4,5,4,5,5,4,3,3,3,4,1256,2,Concert,149,5,11.45,Silver
ID_752,4,2,3,4,4,5,5,3,4,4,3,4,3,3,3,5,2,3,2733,2,Concert,159,10,8.98,NoStatus
ID_753,5,4,3,4,4,3,5,5,5,5,5,4,5,4,4,5,3,5,288,3,Business,132.33,44.8,9.3,Silver
ID_754,2,4,3,4,3,4,2,2,3,5,3,2,3,1,1,5,4,1,1197,4,SportsEvent,179,28.01,8.73,NoStatus
ID_755,4,3,5,5,4,5,5,5,4,5,4,5,6,4,2,4,2,2,3411,1,Business,159,10,12.95,Silver
ID_756,5,5,4,4,4,4,5,6,4,4,4,4,5,4,5,5,4,5,1630,3,Conference,152.33,13.38,4.3,Silver
ID_757,3,4,4,3,4,2,4,5,3,3,2,4,3,4,3,3,5,3,688,3,Vacation,142.33,33.73,10.97,NoStatus
ID_758,7,5,3,4,5,5,5,6,5,5,6,5,6,5,6,6,5,5,134,2,Business,164,10,3.98,Gold
ID_759,3,5,3,5,4,6,4,7,4,4,6,6,4,6,4,4,3,5,618,1,Business,159,10,14.95,Platinum
ID_760,5,4,3,6,1,4,3,2,4,2,6,4,3,4,3,4,5,4,303,17,SportsEvent,176.65,21.37,9.27,NoStatus
ID_761,2,4,2,3,5,3,4,4,4,4,5,3,3,4,5,4,4,4,281,3,OtherOrMixed,169,36.99,6.95,Silver
ID_762,3,3,5,5,3,4,6,3,4,6,5,4,4,3,3,5,3,3,716,2,Concert,149,42.11,0,NoStatus
ID_763,4,3,4,3,2,2,5,1,2,4,2,3,3,1,3,3,2,4,311,6,SportsEvent,154,22.17,9.64,NoStatus
ID_764,5,5,4,4,2,4,4,5,4,5,4,4,7,5,4,5,5,6,256,2,Conference,169,5,9.98,Platinum
ID_765,5,4,3,6,6,4,5,3,4,5,4,3,2,5,5,3,4,6,76,6,Concert,150.67,13.77,10.63,NoStatus
ID_766,4,4,4,5,5,4,5,5,3,6,4,4,5,5,3,5,5,5,94,5,Concert,161,22.65,8.98,NoStatus
ID_767,7,5,2,6,5,5,4,6,5,2,5,6,3,5,5,5,4,5,1497,2,Business,159,55.48,8.98,Gold
ID_768,3,4,4,4,3,3,5,3,4,2,3,3,3,2,2,3,3,2,569,1,SportsEvent,149,19.66,14.95,NoStatus
ID_769,5,4,3,4,5,4,6,5,4,5,5,4,4,5,4,5,3,7,2671,3,Conference,122.33,36.44,5.97,Silver
ID_770,4,4,4,2,4,3,4,4,4,4,4,4,5,4,4,4,4,4,310,1,Business,149,76.31,7.95,NoStatus
ID_771,4,5,3,4,4,4,6,4,6,6,5,4,4,5,4,5,4,5,656,6,OtherOrMixed,157.33,5,8.8,Silver
ID_772,1,2,2,5,2,4,5,3,3,3,3,3,1,2,4,6,4,2,415,1,SportsEvent,169,5,0,NoStatus
ID_773,5,5,2,5,3,4,3,7,5,4,7,4,5,6,5,4,6,5,96,4,Business,154,5,2.49,Gold
ID_774,4,3,4,5,5,4,5,4,3,3,4,5,5,4,4,5,1,5,629,4,Business,141.5,17.46,9.98,Silver
ID_775,5,3,4,3,3,3,5,4,5,5,4,4,4,4,3,6,3,5,1212,2,Concert,149,5,4.98,Silver
ID_776,6,5,4,5,4,6,3,7,5,3,4,4,4,6,4,5,5,6,600,1,Vacation,149,10,0,Platinum
ID_777,4,3,4,3,3,2,4,3,3,3,3,2,3,3,3,3,3,3,3409,2,SportsEvent,144,10,13.95,NoStatus
ID_778,4,5,4,5,3,3,6,2,3,3,5,2,4,3,5,5,4,4,184,1,SportsEvent,139,5,7.95,Silver
ID_779,3,4,6,5,3,4,5,3,3,4,6,4,5,5,5,4,4,6,200,4,Conference,159,11.03,11.46,Silver
ID_780,6,5,6,4,3,3,6,5,4,5,5,4,4,5,3,5,3,4,100,3,Concert,132.33,28.32,5,Silver
ID_781,4,4,5,3,4,2,4,5,3,4,5,5,4,4,5,3,3,5,1554,1,Concert,139,10,9.95,Silver
ID_782,4,5,3,4,4,4,4,3,4,4,3,2,4,4,3,5,4,4,3801,2,SportsEvent,164,68.29,8.98,NoStatus
ID_783,4,5,3,4,5,4,4,5,4,4,6,4,6,5,5,5,6,3,578,6,Concert,157.33,31.38,10.3,NoStatus
ID_784,3,4,4,3,4,3,3,5,4,3,3,5,4,5,5,4,4,5,204,1,Business,139,5,9.95,Gold
ID_785,6,5,4,5,4,7,4,6,4,4,6,4,6,5,3,3,4,4,643,4,Business,164,37.15,7.7,Gold
ID_786,3,3,2,5,4,3,4,3,2,4,5,4,4,3,3,5,5,2,417,3,SportsEvent,169,10,12.62,NoStatus
ID_787,5,5,6,3,5,5,5,4,5,6,6,5,5,5,4,3,3,6,655,7,Vacation,154.71,17.28,5.39,Gold
ID_788,2,4,2,3,2,3,4,4,4,5,4,3,4,3,4,4,3,3,1295,5,Vacation,163,5,6.59,Silver
ID_789,6,5,4,3,5,5,5,6,5,5,7,6,5,6,5,4,5,4,276,5,Business,137,16.92,6.56,Gold
ID_790,3,4,4,4,3,4,5,5,5,5,4,3,3,5,4,4,5,4,606,2,Concert,159,5,6.45,NoStatus
ID_791,5,5,3,5,3,5,4,3,4,5,4,3,3,3,4,3,3,4,1448,6,Vacation,194,17.9,10.63,Silver
ID_792,2,4,4,4,3,3,2,5,3,2,4,4,4,3,4,4,4,4,349,2,Vacation,169,14.57,8.98,Silver
ID_793,2,4,4,4,4,3,4,4,4,5,4,3,4,3,3,5,6,3,732,4,SportsEvent,149,10,8.98,Silver
ID_794,4,4,4,2,4,2,4,5,6,7,5,4,5,4,4,6,4,5,166,5,Vacation,137,5,6.96,Silver
ID_795,3,2,2,6,2,5,3,3,2,3,2,3,4,1,3,2,3,3,166,5,SportsEvent,181,15.5,9.77,NoStatus
ID_796,3,5,3,2,2,3,4,4,3,4,4,4,3,3,2,4,3,2,440,2,Vacation,149,35.41,3.98,Silver
ID_797,3,4,4,2,2,3,4,3,4,3,5,3,2,3,1,3,3,2,2264,7,SportsEvent,157.57,16.17,8.38,NoStatus
ID_798,5,5,3,4,3,4,2,4,3,3,5,5,5,5,5,3,5,4,599,6,SportsEvent,170.67,36.69,3.81,Silver
ID_799,5,3,4,3,5,5,5,5,4,3,5,4,4,5,4,4,4,4,512,2,Business,149,24.19,3.98,NoStatus
ID_800,5,5,5,4,4,4,4,4,3,5,5,4,5,4,3,7,6,4,944,4,OtherOrMixed,171.5,34.92,2.49,NoStatus
ID_801,4,4,3,4,3,4,4,5,5,4,6,3,4,5,4,5,5,3,378,6,SportsEvent,149,0,10.13,Silver
ID_802,6,5,5,4,4,4,6,5,5,6,5,5,5,5,4,5,2,5,389,4,Business,139,11.96,4.48,NoStatus
ID_803,5,5,3,5,2,4,6,5,5,5,4,4,5,5,4,5,4,4,332,2,OtherOrMixed,149,36.83,8.95,Gold
ID_804,5,4,5,3,4,4,6,6,4,5,5,5,5,5,3,4,4,4,928,3,Business,149,10,9.95,Platinum
ID_805,4,3,4,4,2,4,5,4,4,3,4,3,4,3,2,3,3,4,1537,7,Vacation,149,20.12,5.71,Platinum
ID_806,5,4,4,4,4,4,4,3,4,4,3,4,5,4,2,7,4,5,71,2,Conference,159,37.33,7.95,Silver
ID_807,5,6,5,2,4,2,6,4,5,6,5,5,5,5,5,6,2,5,979,6,SportsEvent,120.67,21.63,10.63,Silver
ID_808,5,4,4,4,4,4,5,6,5,4,5,5,4,6,5,6,5,5,364,2,Business,159,58.18,12.45,Platinum
ID_809,5,6,5,3,4,5,5,4,5,4,6,4,4,6,5,3,5,5,327,2,Concert,164,10,9.98,Gold
ID_810,4,4,5,4,2,4,3,3,3,1,5,4,3,2,3,5,5,2,783,2,Conference,159,5,9.98,Silver
ID_811,6,5,4,5,3,4,3,5,4,5,3,5,5,5,5,5,5,5,725,1,Business,139,44.03,5,Silver
ID_812,3,4,3,4,5,5,5,5,4,4,6,4,5,5,3,5,4,5,571,1,Business,149,88.93,5,Platinum
ID_813,4,5,3,2,2,4,4,4,5,3,5,4,4,4,4,4,4,5,824,2,Concert,159,56.48,7.95,Silver
ID_814,3,2,3,3,4,4,4,2,1,4,2,3,3,2,3,4,2,3,474,2,SportsEvent,169,21.97,3.98,NoStatus
ID_815,5,6,5,4,5,4,6,4,5,6,6,5,4,5,5,4,3,4,2254,2,Business,154,10,8.98,Silver
ID_816,5,5,4,4,5,5,6,5,3,5,3,5,5,5,4,7,3,5,810,6,Vacation,145.67,11.95,11.79,Gold
ID_817,4,5,3,5,2,3,4,4,3,4,4,3,4,3,3,6,4,1,136,5,SportsEvent,157,46.52,10.97,NoStatus
ID_818,4,3,3,4,2,4,6,4,4,5,4,4,5,5,4,5,4,4,641,3,OtherOrMixed,132.33,10.43,7.65,Gold
ID_819,5,5,2,6,5,5,5,5,5,6,7,5,5,5,4,5,3,4,2237,2,Business,139,10,9.95,Platinum
ID_820,5,6,5,5,4,5,6,4,7,4,5,4,4,5,2,6,4,2,1095,1,Vacation,119,10,5,Silver
ID_821,4,4,3,6,4,5,6,4,4,4,4,4,4,5,3,2,3,5,1285,2,Business,134,24.35,4.98,Gold
ID_822,5,5,5,5,2,5,4,4,6,5,6,3,5,6,4,5,4,6,277,6,Concert,162.33,62.58,8.31,NoStatus
ID_823,4,3,3,4,4,2,4,5,2,3,3,4,3,3,2,5,4,3,645,2,SportsEvent,159,18.02,8.98,NoStatus
ID_824,5,5,5,3,4,5,6,7,5,4,5,6,6,6,5,5,5,5,460,2,Business,149,10,9.95,Silver
ID_825,4,4,5,1,4,3,3,5,4,3,4,4,4,4,2,4,3,3,371,1,Concert,149,54.76,5,Platinum
ID_826,5,5,6,3,5,4,5,5,7,6,6,4,5,6,4,5,4,6,110,2,OtherOrMixed,164,10,4.98,Gold
ID_827,5,5,3,6,4,4,5,4,5,3,4,6,2,4,3,4,2,4,287,4,SportsEvent,154,24.63,10.21,NoStatus
ID_828,3,3,2,6,4,6,4,5,5,5,5,4,5,5,4,5,5,5,653,2,Business,169,5,12.95,Gold
ID_829,5,4,5,5,5,4,4,4,3,3,4,4,3,5,5,4,3,5,2458,4,SportsEvent,154,45.48,6.46,NoStatus
ID_830,5,4,4,3,6,5,5,7,6,6,7,4,4,6,6,5,6,6,24,2,Business,169,15,8.95,Silver
ID_831,5,4,3,3,5,2,4,3,3,3,5,4,2,2,2,6,2,2,763,3,SportsEvent,149,50.47,2.65,NoStatus
ID_832,4,4,3,6,3,4,4,6,5,3,6,5,4,6,5,5,4,4,366,4,Business,169,20.27,8.23,Platinum
ID_833,3,2,2,3,4,5,4,4,2,4,4,5,4,3,2,3,3,3,1158,2,Vacation,184,0,6.45,Silver
ID_834,4,5,5,5,4,3,4,6,5,3,4,5,4,4,3,5,3,5,221,2,Business,149,14.14,8.95,Gold
ID_835,4,5,4,4,3,4,5,6,4,3,5,6,5,5,5,5,5,4,524,1,Business,159,5,9.95,Gold
ID_836,3,3,4,6,3,3,5,4,3,5,3,4,4,3,4,4,3,4,276,2,Business,159,10,11.45,Silver
ID_837,4,4,3,3,4,4,4,5,4,4,5,4,4,4,3,5,4,2,624,2,Concert,149,38.45,12.95,Silver
ID_838,3,4,4,5,4,4,6,6,4,1,4,6,6,3,3,4,3,4,4405,1,Business,139,84.8,14.95,Silver
ID_839,4,3,4,3,4,3,4,4,4,5,3,4,4,3,3,4,5,4,1086,7,Business,160.43,22.69,8.98,NoStatus
ID_840,4,3,1,5,4,3,4,4,5,5,4,5,4,4,4,3,3,5,586,2,Business,139,10,12.45,Silver
ID_841,5,5,4,3,4,5,5,4,4,4,5,4,5,4,4,4,3,6,962,2,Concert,174,16.3,9.95,Silver
ID_842,5,5,6,3,3,5,3,6,4,2,4,4,4,6,6,5,4,4,2396,3,Business,145.67,5,10.97,Gold
ID_843,3,4,4,5,2,3,5,2,3,4,3,3,4,3,2,6,2,2,2173,2,SportsEvent,169,11.34,8.98,NoStatus
ID_844,5,3,3,4,4,5,5,5,6,6,6,4,2,5,4,5,3,5,635,4,Business,126.5,27.87,7.2,NoStatus
ID_845,4,4,3,4,5,4,5,4,4,4,5,2,3,3,2,5,2,5,390,7,SportsEvent,139,20.61,3.69,Gold
ID_846,6,6,5,5,5,5,6,7,6,7,5,6,7,7,4,5,4,6,622,3,Business,135.67,69.05,10.3,Platinum
